Price,Sq Ft,Bedrooms,Full Bath,Half Bath,Property Type,Lot Size,Year Built,Town/City,Town/City Median Income
619000.0,6000,5,2.0,0.0, Single Family ,0.14,1948.0,Hicksville,100344
750000.0,7640,4,3.0,0.0, Single Family ,0.18,1962.0,Hicksville,100344
729000.0,8500,3,3.0,0.0, Single Family ,0.2,1955.0,Hicksville,100344
769000.0,2000,5,2.0,0.0, Single Family ,0.15,1948.0,Hicksville,100344
1498000.0,8240,6,5.0,1.0, Single Family ,0.19,1938.0,Hicksville,100344
639000.0,1008,3,1.0,0.0, Single Family ,0.14,1949.0,Hicksville,100344
698888.0,1800,4,2.0,0.0, Single Family ,0.14,1951.0,Hicksville,100344
698888.0,1560,4,1.0,1.0, Single Family ,0.14,1948.0,Hicksville,100344
699000.0,6600,4,2.0,0.0, Single Family ,0.15,1954.0,Hicksville,100344
619999.0,6000,4,1.0,1.0, Single Family ,0.14,1948.0,Hicksville,100344
749999.0,5000,4,3.0,0.0, Single Family ,0.11,1954.0,Hicksville,100344
529900.0,6363,2,1.0,0.0, Single Family ,0.15,1950.0,Hicksville,100344
775000.0,5000,3,2.0,0.0, Single Family ,0.11,1954.0,Hicksville,100344
679000.0,1098,3,2.0,0.0, Single Family ,0.15,1954.0,Hicksville,100344
1098888.0,3000,5,5.0,0.0, Single Family ,0.21,1959.0,Hicksville,100344
729678.0,1800,4,2.0,0.0, Single Family ,0.14,1948.0,Hicksville,100344
699000.0,6000,3,1.0,1.0, Single Family ,0.14,1954.0,Hicksville,100344
724000.0,1577,3,1.0,1.0, Single Family ,0.14,1958.0,Hicksville,100344
799000.0,7750,3,2.0,0.0, Single Family ,0.18,1950.0,Hicksville,100344
699000.0,1551,4,2.0,0.0, Single Family ,0.14,1952.0,Hicksville,100344
799999.0,12075,2,1.0,0.0, Single Family ,0.28,1954.0,Hicksville,100344
659000.0,6175,5,2.0,0.0, Single Family ,0.14,1951.0,Hicksville,100344
690000.0,6378,5,2.0,0.0, Single Family ,0.15,1951.0,Hicksville,100344
769000.0,7920,4,2.0,0.0, Single Family ,0.18,1955.0,Hicksville,100344
1430000.0,6000,5,3.0,0.0, Single Family ,0.14,2022.0,Hicksville,100344
550000.0,5000,2,1.0,0.0, Single Family ,0.11,1952.0,Hicksville,100344
775000.0,8320,3,2.0,0.0, Single Family ,0.19,1953.0,Hicksville,100344
689000.0,6400,3,2.0,0.0, Single Family ,0.15,1954.0,Hicksville,100344
825000.0,10400,3,1.0,1.0, Single Family ,0.24,1926.0,Hicksville,100344
799000.0,6500,3,2.0,0.0, Single Family ,0.15,1955.0,Hicksville,100344
979999.0,5200,4,2.0,0.0, Multi-Family ,0.12,1935.0,Hicksville,100344
1099000.0,7616,5,2.0,0.0, Single Family ,0.17,1951.0,Hicksville,100344
1399999.0,7140,6,5.0,0.0, Single Family ,0.16,2023.0,Hicksville,100344
849000.0,6000,3,2.0,1.0, Single Family ,0.14,1948.0,Hicksville,100344
1348000.0,6000,5,4.0,0.0, Single Family ,0.14,2024.0,Hicksville,100344
1399000.0,3200,5,3.0,0.0, Single Family ,0.24,2023.0,Hicksville,100344
748000.0,1656,4,2.0,0.0, Single Family ,0.17,1951.0,Hicksville,100344
649999.0,6000,4,2.0,0.0, Single Family ,0.14,1953.0,Hicksville,100344
1348888.0,3300,5,4.0,1.0, Single Family ,0.16,2023.0,Hicksville,100344
659000.0,7872,3,1.0,1.0, Single Family ,0.18,1964.0,Hicksville,100344
660000.0,7000,3,2.0,0.0, Single Family ,0.16,1955.0,Hicksville,100344
579000.0,1020,2,1.0,0.0, Single Family ,0.14,1949.0,Hicksville,100344
1499000.0,3200,5,4.0,0.0, Single Family ,0.19,2017.0,Hicksville,100344
1599999.0,3600,5,4.0,1.0, Single Family ,0.24,2023.0,Hicksville,100344
1499000.0,3200,5,3.0,1.0, Single Family ,0.15,2023.0,Hicksville,100344
1169995.0,2815,6,4.0,0.0, Single Family ,0.17,1975.0,Hicksville,100344
819000.0,2400,7,3.0,0.0, Single Family ,0.14,1952.0,Hicksville,100344
579000.0,6000,4,2.0,0.0, Single Family ,0.14,1948.0,Hicksville,100344
579999.0,6912,3,2.0,0.0, Single Family ,0.16,1925.0,Hicksville,100344
649777.0,5000,4,2.0,0.0, Single Family ,0.11,1950.0,Hicksville,100344
499000.0,1344,4,2.0,0.0, Single Family ,0.14,1954.0,Hicksville,100344
550000.0,1114,4,2.0,0.0, Single Family ,0.14,1951.0,Hicksville,100344
1050000.0,21000,2,2.0,0.0, Single Family ,0.48,1949.0,Hicksville,100344
1728000.0,3083,4,3.0,1.0, Single Family ,0.39,1938.0,Roslyn,149548
2195000.0,8989,4,5.0,1.0, Single Family ,0.21,2017.0,Roslyn,149548
1380000.0,8436,4,2.0,1.0, Single Family ,0.19,1961.0,Roslyn,149548
1459000.0,11099,4,3.0,0.0, Single Family ,0.25,1959.0,Roslyn,149548
749000.0,2310,4,2.0,1.0, Single Family ,0.41,1878.0,Roslyn,149548
1689999.0,13909,3,3.0,0.0, Single Family ,0.32,1954.0,Roslyn,149548
2998800.0,4473,6,4.0,1.0, Single Family ,0.33,2006.0,Roslyn,149548
829500.0,1934,3,2.0,1.0, Single Family ,0.22,2019.0,Roslyn,149548
1278000.0,8436,4,2.0,1.0, Single Family ,0.19,1961.0,Roslyn,149548
1899000.0,4284,5,3.0,2.0, Single Family ,1.0,1984.0,Roslyn,149548
2200000.0,2646,5,4.0,1.0, Single Family ,0.73,1956.0,Roslyn,149548
1298000.0,14702,3,1.0,1.0, Single Family ,0.34,1835.0,Roslyn,149548
1299000.0,2472,4,3.0,0.0, Single Family ,0.25,1952.0,Roslyn,149548
649000.0,5000,3,1.0,1.0, Single Family ,0.11,1910.0,Roslyn,149548
845000.0,1850,4,2.0,0.0, Single Family ,0.29,1788.0,Roslyn,149548
1350000.0,13051,3,1.0,1.0, Single Family ,0.3,1943.0,Roslyn,149548
1388000.0,2725,4,3.0,0.0, Single Family ,0.19,1991.0,Roslyn,149548
1555000.0,10400,3,2.0,1.0, Single Family ,0.24,1961.0,Roslyn,149548
1455000.0,2908,5,4.0,0.0, Single Family ,0.18,1951.0,Roslyn,149548
1199000.0,45738,6,3.0,0.0, Single Family ,1.05,1958.0,Roslyn,149548
1249000.0,2691,4,2.0,0.0, Single Family ,0.19,1851.0,Roslyn,149548
1199000.0,9360,4,2.0,1.0, Single Family ,0.21,1963.0,Roslyn,149548
1348000.0,3274,4,4.0,0.0, Single Family ,0.23,1963.0,Roslyn,149548
1599000.0,3471,5,3.0,1.0, Single Family ,0.25,1963.0,Roslyn,149548
1148000.0,8890,4,3.0,0.0, Single Family ,0.2,1963.0,Roslyn,149548
1990000.0,4000,5,4.0,0.0, Single Family ,0.23,2015.0,Roslyn,149548
949000.0,6393,4,3.0,0.0, Single Family ,0.15,2006.0,Wantagh,118171
1150000.0,6600,4,2.0,1.0, Single Family ,0.15,1962.0,Wantagh,118171
639999.0,1400,4,2.0,0.0, Single Family ,0.14,1961.0,Wantagh,118171
599000.0,1216,3,1.0,0.0, Single Family ,0.19,1951.0,Wantagh,118171
1900000.0,3825,5,3.0,0.0, Single Family ,0.27,2024.0,Wantagh,118171
799999.0,8100,4,3.0,0.0, Single Family ,0.19,1955.0,Wantagh,118171
724999.0,8580,3,2.0,0.0, Single Family ,0.2,1950.0,Wantagh,118171
900000.0,2786,5,2.0,1.0, Single Family ,0.17,1967.0,Wantagh,118171
579000.0,1715,4,3.0,0.0, Single Family ,0.18,1954.0,Wantagh,118171
949999.0,6000,4,2.0,1.0, Single Family ,0.14,1966.0,Wantagh,118171
699999.0,6825,5,2.0,1.0, Single Family ,0.16,1954.0,Wantagh,118171
1399000.0,6900,5,3.0,0.0, Single Family ,0.16,2024.0,Wantagh,118171
719000.0,5000,4,2.0,0.0, Single Family ,0.11,1948.0,Wantagh,118171
899999.0,7930,4,2.0,1.0, Single Family ,0.18,1987.0,Wantagh,118171
1149000.0,8160,3,2.0,0.0, Single Family ,0.19,1950.0,Wantagh,118171
599000.0,1418,3,2.0,0.0, Single Family ,0.15,1954.0,Wantagh,118171
699999.0,1480,3,2.0,0.0, Single Family ,0.11,1945.0,Wantagh,118171
649999.0,8000,3,1.0,0.0, Single Family ,0.18,1953.0,Wantagh,118171
759000.0,6840,5,3.0,0.0, Single Family ,0.16,1951.0,Wantagh,118171
649999.0,6000,4,2.0,0.0, Single Family ,0.14,1950.0,Wantagh,118171
709000.0,5856,3,2.0,1.0, Single Family ,0.13,1960.0,Wantagh,118171
879000.0,8000,4,2.0,0.0, Multi-Family ,0.18,1898.0,Wantagh,118171
669000.0,6256,3,1.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
899000.0,2576,6,4.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
1849000.0,10502,5,3.0,0.0, Single Family ,0.24,2024.0,Wantagh,118171
625000.0,6000,3,1.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
749000.0,6000,6,2.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
889000.0,2070,3,1.0,1.0, Single Family ,0.3,1956.0,Wantagh,118171
519000.0,6000,4,1.0,1.0, Single Family ,0.14,1948.0,Wantagh,118171
659000.0,5000,3,2.0,0.0, Single Family ,0.11,1948.0,Wantagh,118171
725000.0,1906,3,2.0,0.0, Single Family ,0.14,1950.0,Wantagh,118171
499999.0,5000,4,1.0,0.0, Single Family ,0.11,1951.0,Wantagh,118171
559000.0,5096,4,1.0,1.0, Single Family ,0.12,1939.0,Wantagh,118171
649000.0,1817,4,2.0,0.0, Single Family ,0.16,1948.0,Wantagh,118171
799999.0,1846,3,1.0,1.0, Single Family ,0.23,1956.0,Wantagh,118171
849999.0,1699,3,1.0,1.0, Single Family ,0.2,1954.0,Wantagh,118171
849995.0,2219,3,2.0,0.0, Single Family ,0.18,1960.0,Wantagh,118171
999999.0,7500,4,3.0,0.0, Single Family ,0.17,1959.0,Wantagh,118171
539999.0,5000,4,1.0,0.0, Single Family ,0.11,1947.0,Wantagh,118171
949000.0,7040,4,1.0,2.0, Single Family ,0.16,1964.0,Wantagh,118171
850000.0,8125,3,3.0,0.0, Single Family ,0.19,1951.0,Wantagh,118171
579000.0,7000,4,1.0,0.0, Single Family ,0.16,1950.0,Wantagh,118171
625000.0,1257,4,1.0,0.0, Single Family ,0.14,1948.0,Wantagh,118171
720000.0,6000,4,2.0,0.0, Single Family ,0.14,1959.0,Wantagh,118171
859000.0,7800,4,2.0,1.0, Single Family ,0.18,1966.0,Wantagh,118171
789000.0,6000,3,2.0,0.0, Single Family ,0.14,1964.0,Wantagh,118171
929000.0,9095,6,2.0,1.0, Single Family ,0.21,1964.0,Wantagh,118171
775000.0,1707,4,2.0,0.0, Single Family ,0.2,1949.0,Wantagh,118171
599000.0,1226,3,1.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
649000.0,6100,5,2.0,0.0, Single Family ,0.14,1951.0,Wantagh,118171
759999.0,6000,3,2.0,1.0, Single Family ,0.14,1957.0,Wantagh,118171
729000.0,2735,5,2.0,0.0, Single Family ,0.14,1962.0,Wantagh,118171
1270000.0,3363,4,3.0,0.0, Single Family ,0.16,2016.0,Wantagh,118171
1599000.0,10650,5,3.0,0.0, Single Family ,0.24,1951.0,Wantagh,118171
1049000.0,7830,4,3.0,1.0, Single Family ,0.18,1960.0,Wantagh,118171
674999.0,7259,2,1.0,0.0, Single Family ,0.17,1955.0,Wantagh,118171
699000.0,2170,5,3.0,0.0, Single Family ,0.23,1948.0,Wantagh,118171
1559999.0,10700,4,2.0,1.0, Single Family ,0.25,2024.0,Wantagh,118171
775000.0,14819,3,2.0,0.0, Single Family ,0.34,1950.0,Wantagh,118171
599000.0,1744,4,2.0,0.0, Single Family ,0.14,1951.0,Wantagh,118171
1450000.0,15622,5,3.0,0.0, Single Family ,0.36,2024.0,Wantagh,118171
599999.0,6000,4,2.0,0.0, Single Family ,0.14,1948.0,Wantagh,118171
839000.0,2042,4,2.0,0.0, Single Family ,0.15,1962.0,Wantagh,118171
545000.0,5175,3,1.0,0.0, Single Family ,0.12,1934.0,Wantagh,118171
699000.0,1967,3,2.0,0.0, Single Family ,0.32,1984.0,Wantagh,118171
699999.0,1591,5,2.0,0.0, Single Family ,0.14,1959.0,Wantagh,118171
699000.0,6840,5,2.0,1.0, Single Family ,0.16,1954.0,Wantagh,118171
499777.0,7040,3,2.0,0.0, Single Family ,0.16,1954.0,Wantagh,118171
640000.0,6000,3,1.0,1.0, Single Family ,0.14,1962.0,Wantagh,118171
998000.0,4200,3,1.0,1.0, Single Family ,0.1,1931.0,Great Neck,80809
1988000.0,19602,4,3.0,1.0, Single Family ,0.45,1949.0,Great Neck,80809
2489000.0,3960,5,5.0,1.0, Single Family ,0.23,1999.0,Great Neck,80809
999888.0,7200,3,2.0,0.0, Single Family ,0.17,1963.0,Great Neck,80809
999000.0,1981,3,2.0,1.0, Single Family ,0.17,1928.0,Great Neck,80809
1450000.0,22085,3,2.0,1.0, Single Family ,0.51,1875.0,Great Neck,80809
1988000.0,7690,4,3.0,2.0, Single Family ,0.18,2018.0,Great Neck,80809
1890000.0,3140,4,3.0,0.0, Single Family ,0.28,1951.0,Great Neck,80809
1099000.0,3936,3,1.0,1.0, Single Family ,0.09,1941.0,Great Neck,80809
2980000.0,15481,5,3.0,1.0, Single Family ,0.36,1925.0,Great Neck,80809
2195000.0,22477,4,3.0,1.0, Single Family ,0.52,1925.0,Great Neck,80809
2600000.0,4292,5,5.0,1.0, Single Family ,0.22,1991.0,Great Neck,80809
1488000.0,6300,5,3.0,1.0, Single Family ,0.14,1936.0,Great Neck,80809
830000.0,4000,3,2.0,5.0, Single Family ,0.09,1928.0,Great Neck,80809
2488000.0,4463,5,4.0,1.0, Single Family ,0.25,1971.0,Great Neck,80809
1350000.0,1753,3,2.0,0.0, Single Family ,0.18,1953.0,Great Neck,80809
1088000.0,7622,4,2.0,1.0, Single Family ,0.17,1973.0,Great Neck,80809
1988000.0,2789,5,4.0,0.0, Single Family ,0.5,1955.0,Great Neck,80809
1088000.0,3560,4,2.0,0.0, Single Family ,0.08,1928.0,Great Neck,80809
1099000.0,4160,3,1.0,1.0, Single Family ,0.1,1928.0,Great Neck,80809
1188000.0,1974,4,3.0,0.0, Single Family ,0.19,1957.0,Great Neck,80809
1298000.0,2240,4,4.0,1.0, Single Family ,0.14,1959.0,Great Neck,80809
1468000.0,10202,3,3.0,0.0, Single Family ,0.23,1950.0,Great Neck,80809
1980000.0,3118,4,3.0,1.0, Single Family ,0.17,1997.0,Great Neck,80809
2688000.0,14257,5,3.0,1.0, Single Family ,0.33,1941.0,Great Neck,80809
1099000.0,8800,3,1.0,1.0, Single Family ,0.2,1938.0,Great Neck,80809
1888000.0,6250,4,2.0,1.0, Single Family ,0.14,2009.0,Great Neck,80809
1488888.0,2451,4,3.0,0.0, Single Family ,0.25,1955.0,Great Neck,80809
2100000.0,23000,4,3.0,1.0, Single Family ,0.53,1952.0,Great Neck,80809
999999.0,7740,3,2.0,0.0, Single Family ,0.18,1925.0,Great Neck,80809
1790000.0,13216,4,3.0,2.0, Single Family ,0.3,1929.0,Great Neck,80809
8800000.0,7106,7,5.0,1.0, Single Family ,1.99,1953.0,Great Neck,80809
1795000.0,10899,4,3.0,0.0, Single Family ,0.25,1957.0,Great Neck,80809
1160000.0,2123,5,2.0,1.0, Single Family ,0.09,1926.0,Great Neck,80809
999000.0,1856,3,2.0,0.0, Single Family ,0.18,1939.0,Great Neck,80809
1680000.0,11400,4,4.0,1.0, Single Family ,0.26,1925.0,Great Neck,80809
1138000.0,2286,3,3.0,0.0, Single Family ,0.3,1957.0,Great Neck,80809
1645000.0,3980,5,3.0,1.0, Single Family ,0.23,1915.0,Great Neck,80809
1928000.0,2428,4,3.0,1.0, Single Family ,0.34,1937.0,Great Neck,80809
1258000.0,6300,3,2.0,1.0, Single Family ,0.14,1936.0,Great Neck,80809
1299000.0,10000,4,2.0,0.0, Single Family ,0.23,1932.0,Great Neck,80809
2280000.0,23400,5,4.0,2.0, Single Family ,0.54,1955.0,Great Neck,80809
2175000.0,19319,5,3.0,0.0, Single Family ,0.44,1958.0,Great Neck,80809
3475000.0,4479,5,6.0,1.0, Single Family ,0.53,1924.0,Great Neck,80809
1999888.0,18631,6,3.0,1.0, Single Family ,0.43,1925.0,Great Neck,80809
3600000.0,44806,6,4.0,2.0, Single Family ,1.03,1940.0,Great Neck,80809
2288000.0,3892,6,5.0,0.0, Single Family ,0.29,1957.0,Great Neck,80809
1250000.0,6660,3,2.0,1.0, Single Family ,0.15,1953.0,Great Neck,80809
1050000.0,13687,5,2.0,1.0, Single Family ,0.31,1958.0,Great Neck,80809
2488000.0,19441,4,3.0,0.0, Single Family ,0.45,1957.0,Great Neck,80809
3688000.0,3850,5,6.0,1.0, Single Family ,0.6,1943.0,Great Neck,80809
3500000.0,54999,5,4.0,1.0, Single Family ,1.26,1957.0,Great Neck,80809
3950000.0,28209,6,5.0,2.0, Single Family ,0.65,1928.0,Great Neck,80809
4390000.0,18295,6,5.0,1.0, Single Family ,0.42,2023.0,Great Neck,80809
2180000.0,6985,5,4.0,1.0, Single Family ,0.16,2016.0,Great Neck,80809
1499000.0,2663,5,3.0,0.0, Single Family ,0.45,1961.0,Great Neck,80809
1680000.0,13199,3,4.0,0.0, Single Family ,0.3,1953.0,Great Neck,80809
5950000.0,9000,6,6.0,0.0, Single Family ,1.27,2023.0,Great Neck,80809
1680000.0,10000,5,3.0,0.0, Single Family ,0.23,1973.0,Great Neck,80809
888888.0,3700,3,1.0,1.0, Single Family ,0.08,1926.0,Great Neck,80809
3999999.0,18191,5,6.0,1.0, Single Family ,0.42,2023.0,Great Neck,80809
3500000.0,15052,5,5.0,1.0, Single Family ,0.35,2008.0,Great Neck,80809
2499000.0,21018,6,4.0,2.0, Single Family ,0.48,1917.0,Great Neck,80809
2948888.0,4950,5,4.0,1.0, Single Family ,0.3,1929.0,Great Neck,80809
2980000.0,4353,4,3.0,2.0, Single Family ,0.46,1954.0,Great Neck,80809
5750000.0,44801,7,8.0,2.0, Single Family ,1.03,1930.0,Great Neck,80809
999888.0,1722,4,2.0,0.0, Single Family ,0.13,1930.0,Great Neck,80809
1888000.0,7900,5,5.0,1.0, Single Family ,0.18,1920.0,Great Neck,80809
1850000.0,3000,4,3.0,0.0, Single Family ,0.32,1953.0,Great Neck,80809
2999000.0,4657,5,5.0,1.0, Single Family ,0.31,2023.0,Great Neck,80809
988000.0,1299,4,2.0,0.0, Single Family ,0.13,1941.0,Great Neck,80809
1038000.0,7440,4,1.0,1.0, Single Family ,0.17,1925.0,Great Neck,80809
3795000.0,13447,7,6.0,1.0, Single Family ,0.31,2023.0,Great Neck,80809
3880000.0,5000,8,7.0,1.0, Single Family ,0.47,1940.0,Great Neck,80809
1738000.0,11299,4,3.0,0.0, Single Family ,0.26,1952.0,Great Neck,80809
4400000.0,54494,5,5.0,1.0, Single Family ,1.25,1957.0,Great Neck,80809
1950000.0,2080,4,2.0,0.0, Single Family ,1.33,1961.0,Great Neck,80809
2580000.0,2996,5,3.0,1.0, Single Family ,1.7,1929.0,Great Neck,80809
2380000.0,43560,5,2.0,2.0, Single Family ,1.0,1954.0,Great Neck,80809
1398000.0,2346,6,2.0,1.0, Multi-Family ,0.1,1910.0,Great Neck,80809
1299999.0,7200,4,4.0,0.0, Single Family ,0.17,1955.0,Jericho,152678
1828000.0,3428,4,4.0,1.0, Single Family ,0.23,2014.0,Jericho,152678
2728000.0,4800,5,6.0,1.0, Single Family ,0.23,2024.0,Jericho,152678
1195000.0,2467,5,3.0,0.0, Single Family ,0.16,1953.0,Jericho,152678
825000.0,1929,3,2.0,1.0, Single Family ,0.18,1957.0,Jericho,152678
1880000.0,3700,5,4.0,0.0, Single Family ,0.29,2017.0,Jericho,152678
1295000.0,1920,4,2.0,1.0, Single Family ,0.17,1957.0,Jericho,152678
1428000.0,10625,6,3.0,0.0, Single Family ,0.24,1959.0,Jericho,152678
1388000.0,3542,6,4.0,0.0, Single Family ,0.24,1966.0,Jericho,152678
998000.0,1700,4,2.0,0.0, Single Family ,0.23,1964.0,Jericho,152678
1385000.0,2350,4,2.0,1.0, Single Family ,0.24,1958.0,Jericho,152678
1299000.0,1883,3,2.0,1.0, Single Family ,0.29,1957.0,Jericho,152678
3450000.0,15682,7,6.0,1.0, Single Family ,0.36,2006.0,Jericho,152678
1180000.0,2002,3,2.0,0.0, Single Family ,0.25,1967.0,Jericho,152678
1388888.0,2300,4,2.0,1.0, Single Family ,0.23,1964.0,Jericho,152678
1688000.0,4052,5,3.0,1.0, Single Family ,0.24,1960.0,Jericho,152678
995000.0,7200,3,2.0,0.0, Single Family ,0.17,1954.0,Jericho,152678
1345000.0,2199,5,4.0,0.0, Single Family ,0.24,1957.0,Jericho,152678
1220000.0,1880,3,2.0,1.0, Single Family ,0.25,1957.0,Jericho,152678
1688000.0,5000,4,2.0,1.0, Single Family ,0.11,2024.0,Jericho,152678
1360000.0,10200,4,3.0,0.0, Single Family ,0.23,1957.0,Jericho,152678
1299000.0,2329,4,4.0,1.0, Single Family ,0.19,1957.0,Jericho,152678
1180000.0,2128,4,3.0,0.0, Single Family ,0.3,1955.0,Jericho,152678
1538000.0,2347,5,3.0,2.0, Single Family ,0.23,1960.0,Jericho,152678
1475000.0,10000,4,2.0,1.0, Single Family ,0.23,1966.0,Jericho,152678
1449926.0,2660,4,3.0,0.0, Single Family ,0.23,1976.0,Jericho,152678
1498000.0,2204,4,4.0,0.0, Single Family ,0.17,1954.0,Jericho,152678
4125000.0,47916,5,4.0,1.0, Single Family ,1.1,2024.0,Jericho,152678
1866000.0,10000,5,4.0,0.0, Single Family ,0.23,2014.0,Jericho,152678
1298000.0,2400,6,2.0,0.0, Single Family ,0.16,1979.0,Jericho,152678
1298000.0,11317,3,2.0,1.0, Single Family ,0.26,1959.0,Jericho,152678
1195888.0,10925,4,2.0,1.0, Single Family ,0.25,1958.0,Jericho,152678
948000.0,1536,4,2.0,1.0, Single Family ,0.17,1958.0,Jericho,152678
1090000.0,7200,3,3.0,0.0, Single Family ,0.17,1957.0,Jericho,152678
1198000.0,1784,4,3.0,0.0, Single Family ,0.07,1954.0,Jericho,152678
1288000.0,10920,5,2.0,1.0, Single Family ,0.25,1959.0,Jericho,152678
1488000.0,2970,6,4.0,0.0, Single Family ,0.23,1958.0,Jericho,152678
949000.0,6500,3,1.0,1.0, Single Family ,0.15,1955.0,Jericho,152678
1500000.0,3308,6,3.0,1.0, Single Family ,0.17,1957.0,Jericho,152678
1888000.0,3650,5,4.0,0.0, Single Family ,0.25,2024.0,Jericho,152678
1460000.0,3027,5,4.0,0.0, Single Family ,0.23,1957.0,Jericho,152678
1988000.0,3700,5,4.0,1.0, Single Family ,0.26,2024.0,Jericho,152678
1600000.0,7168,5,5.0,0.0, Single Family ,0.16,2001.0,Jericho,152678
1550000.0,3500,4,3.0,0.0, Single Family ,0.23,1964.0,Jericho,152678
1350000.0,3000,5,3.0,1.0, Single Family ,0.23,1964.0,Jericho,152678
1149000.0,1954,4,2.0,1.0, Single Family ,0.24,1968.0,Jericho,152678
1439000.0,3022,5,3.0,0.0, Single Family ,0.23,1959.0,Jericho,152678
1628888.0,3450,5,3.0,0.0, Single Family ,0.24,1962.0,Jericho,152678
1198000.0,13861,3,2.0,0.0, Single Family ,0.32,1958.0,Jericho,152678
5595000.0,91040,6,7.0,3.0, Single Family ,2.09,2017.0,Jericho,152678
1998000.0,10000,5,5.0,1.0, Single Family ,0.23,2023.0,Jericho,152678
4200000.0,87120,5,5.0,1.0, Single Family ,2.0,2023.0,Jericho,152678
1998000.0,12101,5,4.0,0.0, Single Family ,0.28,1955.0,Manhasset,168133
1299000.0,1859,3,2.0,1.0, Single Family ,0.2,1938.0,Manhasset,168133
4098000.0,5200,5,5.0,1.0, Single Family ,0.87,2024.0,Manhasset,168133
4199000.0,5000,6,5.0,1.0, Single Family ,0.67,1997.0,Manhasset,168133
2449000.0,10530,4,2.0,1.0, Single Family ,0.24,1936.0,Manhasset,168133
1659000.0,2279,3,2.0,1.0, Single Family ,0.19,1937.0,Manhasset,168133
2950000.0,2758,4,3.0,1.0, Single Family ,0.18,1928.0,Manhasset,168133
2850000.0,14000,5,3.0,1.0, Single Family ,0.32,1920.0,Manhasset,168133
2799000.0,24529,5,3.0,0.0, Single Family ,0.56,1957.0,Manhasset,168133
1995000.0,12000,2,2.0,0.0, Single Family ,0.28,1950.0,Manhasset,168133
3399000.0,15625,5,3.0,1.0, Single Family ,0.36,1980.0,Manhasset,168133
1298000.0,1800,2,2.0,0.0, Single Family ,0.2,1938.0,Manhasset,168133
1799000.0,2504,3,2.0,0.0, Single Family ,0.17,1931.0,Manhasset,168133
1549000.0,2951,4,3.0,1.0, Single Family ,0.14,1940.0,Manhasset,168133
2150000.0,10836,4,3.0,0.0, Single Family ,0.25,1934.0,Manhasset,168133
3338000.0,4500,6,4.0,1.0, Single Family ,0.32,2023.0,Manhasset,168133
1675000.0,2575,5,3.0,0.0, Single Family ,0.23,1957.0,Manhasset,168133
3795000.0,20395,5,5.0,1.0, Single Family ,0.47,1953.0,Manhasset,168133
2195000.0,3349,4,2.0,2.0, Single Family ,0.2,1940.0,Manhasset,168133
4750000.0,7000,6,5.0,1.0, Single Family ,1.0,2003.0,Manhasset,168133
2399000.0,12502,4,2.0,1.0, Single Family ,0.29,1938.0,Manhasset,168133
1580000.0,7008,3,2.0,1.0, Single Family ,0.16,1936.0,Manhasset,168133
1428000.0,8640,4,3.0,0.0, Single Family ,0.2,1937.0,Manhasset,168133
4495000.0,8226,7,6.0,1.0, Single Family ,0.3,2024.0,Manhasset,168133
4498000.0,4443,5,5.0,1.0, Single Family ,0.32,2024.0,Manhasset,168133
1349000.0,1922,4,1.0,1.0, Single Family ,0.11,1967.0,Manhasset,168133
1750000.0,2669,4,2.0,1.0, Single Family ,0.23,1940.0,Manhasset,168133
2749000.0,14201,5,3.0,1.0, Single Family ,0.33,1938.0,Manhasset,168133
1799000.0,13125,6,3.0,0.0, Single Family ,0.3,1965.0,Manhasset,168133
1638000.0,5760,4,3.0,0.0, Single Family ,0.13,1938.0,Manhasset,168133
1238000.0,4500,3,2.0,1.0, Single Family ,0.1,1920.0,Manhasset,168133
2749000.0,11247,5,3.0,1.0, Single Family ,0.26,1936.0,Manhasset,168133
2098000.0,2936,6,3.0,0.0, Single Family ,0.36,1953.0,Manhasset,168133
2800000.0,3510,5,3.0,1.0, Single Family ,0.69,1938.0,Manhasset,168133
3188000.0,2700,5,4.0,1.0, Single Family ,0.18,2024.0,Manhasset,168133
3980000.0,6000,5,4.0,1.0, Single Family ,0.26,2024.0,Manhasset,168133
1950000.0,2305,4,3.0,0.0, Single Family ,0.18,1938.0,Manhasset,168133
1290000.0,1520,3,2.0,1.0, Single Family ,0.16,1951.0,Manhasset,168133
1399000.0,1711,5,2.0,0.0, Single Family ,0.16,1930.0,Manhasset,168133
1798000.0,3320,5,2.0,2.0, Single Family ,0.4,1959.0,Manhasset,168133
5450000.0,5092,5,6.0,1.0, Single Family ,0.38,2024.0,Manhasset,168133
2800000.0,16200,4,4.0,1.0, Single Family ,0.37,2017.0,Manhasset,168133
2360000.0,4031,5,4.0,1.0, Single Family ,0.59,1985.0,Manhasset,168133
1975000.0,10448,4,2.0,1.0, Single Family ,0.24,1936.0,Manhasset,168133
4895000.0,6000,8,5.0,1.0, Single Family ,1.81,1918.0,Manhasset,168133
2999000.0,16544,5,5.0,1.0, Single Family ,0.38,1999.0,Manhasset,168133
1299000.0,5096,4,2.0,1.0, Single Family ,0.12,1968.0,Manhasset,168133
5260000.0,7000,6,7.0,1.0, Single Family ,0.5,2003.0,Manhasset,168133
